T_UPDATE,CALLSIGN,OPERATOR,TYPE_OF_TRANSPONDER,T0,ICAO_ACTYPE,ADEP,DEST,TAS,RFL
26-8-2019 11:05:08,UAL947,UAL,L,26-8-2019 07:00:00,B764,EHAM,KIAD,468,320.0
26-8-2019 11:05:08,KLM71W,KLM,H,26-8-2019 07:00:00,E190,EHAM,ENBR,452,370.0
26-8-2019 13:50:06,N25FP,,S,26-8-2019 07:00:00,BE36,EHKD,EHTX,140,0.0
26-8-2019 11:20:06,KLM43C,KLM,S,26-8-2019 07:00:00,E190,EHAM,EIDW,451,360.0
26-8-2019 11:05:07,AFR46AA,AFR,H,26-8-2019 07:00:00,CRJ7,EHAM,LFLC,439,310.0
26-8-2019 11:20:06,RYR808X,RYR,S,26-8-2019 07:00:01,B738,EHEH,LICC,445,370.0
26-8-2019 09:35:06,BEE6BP,BEE,H,26-8-2019 07:00:25,DH8D,EGCC,EHAM,315,140.0
26-8-2019 11:20:08,COW01,COW,S,26-8-2019 07:00:59,BE20,EHRD,EHRD,271,220.0
26-8-2019 10:05:07,AZE39QA,AZE,H,26-8-2019 07:01:05,E50P,LSZH,EHAM,373,360.0
26-8-2019 11:50:06,FHAPR,,S,26-8-2019 07:01:26,DR40,EBLE,EBZW,106,0.0
26-8-2019 11:35:06,ICE68L,ICE,H,26-8-2019 07:02:01,B763,BIKF,EBBR,462,330.0
26-8-2019 11:20:06,DAL144,DAL,L,26-8-2019 07:02:37,B763,KSEA,EHAM,460,330.0
26-8-2019 11:05:08,DAL410,DAL,L,26-8-2019 07:03:44,B763,KMCO,EHAM,460,330.0
26-8-2019 09:50:07,KLM569,KLM,L,26-8-2019 07:04:50,B78X,EHAM,HTKJ,511,310.0
26-8-2019 10:35:07,TRA25F,TRA,L,26-8-2019 07:05:01,B738,EHAM,LIRN,447,370.0
26-8-2019 11:35:08,GIA089,GIA,L,26-8-2019 07:05:01,B77W,EHAM,WIII,494,310.0
26-8-2019 12:35:06,AZA107,AZA,L,26-8-2019 07:05:01,A321,EHAM,LIRF,453,350.0
26-8-2019 11:35:06,KLM97N,KLM,H,26-8-2019 07:05:01,E190,EHAM,EDDM,436,350.0
26-8-2019 11:20:05,KLM765,KLM,L,26-8-2019 07:05:01,A332,EHAM,TNCA,487,340.0
26-8-2019 11:20:07,KLM31R,KLM,L,26-8-2019 07:05:01,B738,EHAM,LKPR,453,370.0
26-8-2019 11:35:08,THY5WK,THY,H,26-8-2019 07:06:01,A332,LTFM,EHAM,460,360.0
26-8-2019 11:20:07,NAX1256,NAX,L,26-8-2019 07:06:01,B738,ENGM,EHAM,446,260.0
26-8-2019 11:05:07,PGT1261,PGT,L,26-8-2019 07:07:00,A20N,LTFJ,EHRD,453,340.0
26-8-2019 11:50:06,LOG9BD,LOG,S,26-8-2019 07:07:09,E145,EGPF,EDDL,388,350.0
26-8-2019 07:20:08,SUS9097,SUS,S,26-8-2019 07:07:49,J328,EGCC,LFQQ,381,330.0
26-8-2019 11:35:06,TRA27U,TRA,L,26-8-2019 07:08:00,B738,LEAL,EHAM,442,360.0
26-8-2019 10:05:09,N366CD,,S,26-8-2019 07:08:05,SR22,EHRD,EHRD,145,20.0
26-8-2019 08:50:08,SUS9097,SUS,S,26-8-2019 07:08:16,J328,EGCC,LFQQ,381,330.0
26-8-2019 10:50:07,CAL074,CAL,L,26-8-2019 07:08:29,B77W,EHAM,RCTP,500,290.0
26-8-2019 11:35:07,KLM24T,KLM,L,26-8-2019 07:09:00,B738,EKCH,EHAM,440,260.0
26-8-2019 11:35:07,PHRES,,S,26-8-2019 07:09:25,C172,EHRD,EHRD,100,0.0
26-8-2019 11:20:07,EZY15JT,EZY,L,26-8-2019 07:10:00,A319,EHAM,EGGW,376,240.0
26-8-2019 11:35:08,AFR47DX,AFR,H,26-8-2019 07:10:00,A321,LFPG,EHAM,387,200.0
26-8-2019 11:05:08,KLM41K,KLM,H,26-8-2019 07:10:00,E190,EHAM,LSGG,427,330.0
26-8-2019 08:50:06,CLX53J,CLX,L,26-8-2019 07:10:00,B748,EHAM,ELLX,421,210.0
26-8-2019 11:20:08,VJT449,VJT,L,26-8-2019 07:10:00,CL35,EFHK,EHAM,442,400.0
26-8-2019 11:20:08,KLM1873,KLM,L,26-8-2019 07:10:00,E75L,EHAM,EDDS,391,310.0
26-8-2019 11:20:07,KLM87E,KLM,L,26-8-2019 07:10:00,E75L,EHAM,LSZH,396,310.0
26-8-2019 12:05:08,IBS37TX,IBS,S,26-8-2019 07:10:00,A320,EHAM,LEMD,430,210.0
26-8-2019 13:05:08,BIO09,BIO,S,26-8-2019 07:10:32,P68,EHBD,EHRD,190,0.0
26-8-2019 11:20:07,KLM755,KLM,L,26-8-2019 07:10:44,B772,SEGU,EHAM,485,390.0
26-8-2019 11:05:08,TRA87Y,TRA,L,26-8-2019 07:12:00,B737,LEAL,EHEH,436,380.0
26-8-2019 11:20:06,ICE578,ICE,L,26-8-2019 07:12:01,B752,BIKF,EDDL,453,370.0
26-8-2019 10:50:07,HHE67A,HHE,S,26-8-2019 07:12:44,EC55,EHHA,ZZZZ,145,10.0
26-8-2019 11:20:06,HHE67A,HHE,S,26-8-2019 07:12:51,EC55,ZZZZ,EHHA,145,10.0
26-8-2019 11:35:06,KLM1766,KLM,L,26-8-2019 07:13:01,E75L,EDDF,EHAM,368,240.0
26-8-2019 11:20:08,BEE4VP,BEE,H,26-8-2019 07:13:01,DH8D,EGHI,EHAM,315,120.0
26-8-2019 08:50:06,DFSPG,,S,26-8-2019 07:13:27,C208,EDLN,EHMZ,140,70.0
26-8-2019 11:20:08,DAL164,DAL,L,26-8-2019 07:14:55,A333,KMSP,EHAM,470,370.0
26-8-2019 15:20:08,PHRBC,,S,26-8-2019 07:15:01,EC20,EBAW,EHMZ,105,0.0
26-8-2019 11:20:05,OEFMT,,L,26-8-2019 07:15:01,E50P,EHAM,LSZR,379,330.0
26-8-2019 11:35:07,KLM1281,KLM,H,26-8-2019 07:15:01,E190,EHAM,EGPH,451,400.0
26-8-2019 12:05:09,RAM687,RAM,L,26-8-2019 07:15:01,A320,EHAM,GMTT,456,380.0
26-8-2019 11:50:08,ELY338,ELY,L,26-8-2019 07:15:01,B789,EHAM,LLBG,484,390.0
26-8-2019 11:35:06,KLM79Q,KLM,L,26-8-2019 07:15:01,E75L,EHAM,ESGG,415,370.0
26-8-2019 11:20:07,SIA7343,SIA,L,26-8-2019 07:15:01,B744,EHAM,OMSJ,493,330.0
26-8-2019 11:20:07,TRA91G,TRA,L,26-8-2019 07:15:01,B738,EHAM,LEMG,446,350.0
26-8-2019 12:05:07,TAP674,TAP,L,26-8-2019 07:17:01,A320,LPPT,EHAM,446,280.0
26-8-2019 10:50:06,TRA5361,TRA,L,26-8-2019 07:17:09,B738,EHAM,LPFR,446,380.0
26-8-2019 13:05:07,EWG22N,EWG,H,26-8-2019 07:17:18,A343,KLAS,EDDL,471,330.0
26-8-2019 12:05:09,ICE500,ICE,L,26-8-2019 07:18:01,B753,BIKF,EHAM,448,350.0
26-8-2019 11:35:07,KLM88B,KLM,L,26-8-2019 07:18:01,E75L,EDDH,EHAM,370,260.0
26-8-2019 11:35:07,KLM1882,KLM,H,26-8-2019 07:19:00,E190,EDDN,EHAM,427,340.0
26-8-2019 11:35:06,KLM168,KLM,L,26-8-2019 07:19:30,B772,KATL,EHAM,485,350.0
26-8-2019 11:20:08,KLM35F,KLM,L,26-8-2019 07:20:00,B738,EHAM,LGAV,453,370.0
26-8-2019 11:05:07,NJE716F,NJE,H,26-8-2019 07:20:00,E55P,EHRD,LPFR,437,330.0
26-8-2019 11:35:08,KLM1333,KLM,H,26-8-2019 07:20:00,E190,EHAM,EKYT,450,370.0
26-8-2019 11:35:06,KLM1807,KLM,L,26-8-2019 07:20:00,E75L,EHAM,EDDC,436,370.0
26-8-2019 08:05:07,PHXYZ,,S,26-8-2019 07:20:45,,,,0,
26-8-2019 11:20:08,BEL25J,BEL,H,26-8-2019 07:21:00,CRJ9,EKBI,EBBR,462,240.0
26-8-2019 11:35:07,BEE1ED,BEE,H,26-8-2019 07:22:00,DH8D,EGTE,EHAM,315,150.0
26-8-2019 11:35:07,VLG137C,VLG,S,26-8-2019 07:22:00,A320,LEAL,EHAM,447,360.0
26-8-2019 11:35:06,RYR8086,RYR,S,26-8-2019 07:24:00,B738,EVRA,EBCI,435,370.0
26-8-2019 11:20:07,KLM15P,KLM,L,26-8-2019 07:25:00,B738,EHAM,LFPG,404,210.0
26-8-2019 11:20:07,KLM47A,KLM,L,26-8-2019 07:25:00,E75L,EHAM,EDDF,365,230.0
26-8-2019 11:35:06,KLM611,KLM,L,26-8-2019 07:25:00,B772,EHAM,KORD,479,340.0
26-8-2019 12:05:07,TRA81J,TRA,L,26-8-2019 07:25:00,B738,EHAM,LEBL,491,260.0
26-8-2019 11:50:08,KLM677,KLM,L,26-8-2019 07:25:00,A333,EHAM,CYYC,479,340.0
26-8-2019 11:35:07,TFL397,TFL,L,26-8-2019 07:25:00,B788,EHAM,MDPC,483,380.0
26-8-2019 11:35:07,TRA1223,TRA,L,26-8-2019 07:25:00,B738,EHAM,LGZA,447,370.0
26-8-2019 11:20:08,EJU97QM,EJU,L,26-8-2019 07:25:00,A319,EHAM,EGPF,440,380.0
26-8-2019 11:20:08,KLM93U,KLM,H,26-8-2019 07:25:00,E190,EHAM,ENZV,452,370.0
26-8-2019 11:50:08,TRA920E,TRA,L,26-8-2019 07:27:01,B738,LGIR,EHAM,452,280.0
26-8-2019 10:35:07,OONZC,,S,26-8-2019 07:28:01,C172,EBOS,EHMZ,110,0.0
26-8-2019 11:20:07,TRA39U,TRA,L,26-8-2019 07:28:01,B737,LEAL,EHRD,436,380.0
26-8-2019 11:35:07,KLM790,KLM,L,26-8-2019 07:28:37,A332,TNCC,EHAM,470,210.0
26-8-2019 11:05:08,KLM903,KLM,L,26-8-2019 07:28:53,B738,EHAM,UUEE,453,370.0
26-8-2019 11:35:08,OONZD,,S,26-8-2019 07:29:34,S200,EBOS,EHMZ,100,0.0
26-8-2019 12:20:08,PHVSS,,S,26-8-2019 07:29:53,C172,EHMZ,EHMZ,104,0.0
26-8-2019 08:35:07,GGAEE,,S,26-8-2019 07:29:58,,,,0,
26-8-2019 11:35:08,KLM80Y,KLM,L,26-8-2019 07:30:01,E190,ENZV,EHAM,449,400.0
26-8-2019 08:50:05,WILDCT1,,S,26-8-2019 07:30:01,AS3B,EHGR,ZZZZ,120,0.0
26-8-2019 11:50:06,KLM51X,KLM,L,26-8-2019 07:30:01,B738,EHAM,EDDT,451,370.0
26-8-2019 11:35:06,RYR68UM,RYR,S,26-8-2019 07:30:01,B738,EHEH,LEPA,444,390.0
26-8-2019 13:05:06,KLM7910,KLM,S,26-8-2019 07:30:01,DA42,EHGG,EHGG,140,50.0
26-8-2019 11:35:06,TRA191L,TRA,L,26-8-2019 07:30:01,B738,EHRD,LEPA,435,330.0
26-8-2019 11:35:06,BEL23Z,BEL,H,26-8-2019 07:30:01,A319,EKCH,EBBR,453,310.0
26-8-2019 11:50:07,PGT2BM,PGT,L,26-8-2019 07:30:01,A20N,EHAM,LTFJ,449,370.0
26-8-2019 11:50:08,THY41JC,THY,L,26-8-2019 07:30:01,A320,EHAM,LTFJ,452,350.0
26-8-2019 11:50:08,TFL58H,TFL,S,26-8-2019 07:31:01,A320,LGKO,EHAM,457,360.0
26-8-2019 09:50:08,ESSO76,,H,26-8-2019 07:31:17,K35R,ETNG,XTNG,420,270.0
26-8-2019 08:35:07,GGAEC,,S,26-8-2019 07:32:00,,,,0,
26-8-2019 10:35:07,ESSO76,,H,26-8-2019 07:32:54,K35R,XTNG,ETNG,420,270.0
26-8-2019 13:20:08,KLM48V,KLM,L,26-8-2019 07:33:01,B738,EDDM,EHAM,449,340.0
26-8-2019 11:35:06,SLM994,SLM,S,26-8-2019 07:33:20,A343,SMJP,EHAM,470,370.0
26-8-2019 12:05:07,UAE147,UAE,L,26-8-2019 07:33:55,A388,OMDB,EHAM,492,320.0
26-8-2019 11:50:08,EZY1837,EZY,L,26-8-2019 07:34:00,A320,EGCC,EHAM,460,270.0
26-8-2019 11:50:08,KLM86N,KLM,L,26-8-2019 07:34:00,B738,LEBL,EHAM,448,340.0
26-8-2019 11:35:08,KLM183,KLM,L,26-8-2019 07:35:00,B772,EHAM,KSFO,481,340.0
26-8-2019 11:35:07,EJU14TD,EJU,L,26-8-2019 07:35:00,A319,EHAM,LIEO,441,350.0
26-8-2019 12:35:07,KLM1695,KLM,L,26-8-2019 07:35:00,B739,EHAM,LPPT,457,350.0
26-8-2019 12:05:07,KLM743,KLM,L,26-8-2019 07:35:00,B77W,EHAM,SPJC,496,300.0
26-8-2019 11:50:08,CXA812,CXA,L,26-8-2019 07:35:00,B789,EHAM,ZSAM,480,290.0
26-8-2019 12:05:09,KLM1856,KLM,H,26-8-2019 07:35:00,E190,EDDL,EHAM,356,160.0
26-8-2019 12:35:06,KLM99C,KLM,H,26-8-2019 07:35:00,E190,EHAM,EKCH,448,370.0
26-8-2019 11:35:06,KLM1987,KLM,L,26-8-2019 07:35:00,E75L,EHAM,LFSB,409,330.0
26-8-2019 12:05:07,KKK4LE,KKK,S,26-8-2019 07:36:00,A321,LTFM,EHAM,455,340.0
26-8-2019 11:20:07,RYR41VA,RYR,S,26-8-2019 07:37:00,B738,LPPR,EHEH,381,240.0
26-8-2019 11:50:07,KLM1456,KLM,H,26-8-2019 07:38:00,E190,LFRS,EHAM,423,340.0
26-8-2019 12:20:08,FPIMS,,S,26-8-2019 07:38:05,MCR4,EBAW,EHMZ,120,0.0
26-8-2019 11:50:08,EWG5MP,EWG,H,26-8-2019 07:39:01,A333,EDDL,KMIA,466,380.0
26-8-2019 12:35:06,EZY62QY,EZY,L,26-8-2019 07:40:01,A320,EHAM,EGAA,443,360.0
26-8-2019 12:20:06,CES772,CES,L,26-8-2019 07:40:01,A359,EHAM,ZSPD,494,350.0
26-8-2019 11:35:08,EJU83EP,EJU,L,26-8-2019 07:40:01,A320,EHAM,LEPA,377,210.0
26-8-2019 11:35:08,KLM25N,KLM,L,26-8-2019 07:40:01,B737,EHAM,LICC,464,350.0
26-8-2019 12:05:07,KLM58C,KLM,L,26-8-2019 07:40:01,B738,LSZH,EHAM,390,220.0
26-8-2019 10:50:08,PHLOB,,S,26-8-2019 07:40:05,EUPA,EHLE,EHBK,96,0.0
26-8-2019 11:05:08,AZE31QA,AZE,H,26-8-2019 07:40:17,E50P,EHAM,LSGG,378,330.0
26-8-2019 10:20:07,PHTGL,,S,26-8-2019 07:40:17,P28A,EHGG,EHGG,110,0.0
26-8-2019 20:35:07,RCH368,RCH,L,26-8-2019 07:41:04,C17,ETAD,BIKF,436,340.0
26-8-2019 10:20:08,HNL63B,HNL,E,26-8-2019 07:41:08,A139,EHKD,EHJM,140,20.0
26-8-2019 12:05:08,HNL63B,HNL,E,26-8-2019 07:41:49,A139,EHJM,EHKD,140,30.0
26-8-2019 11:50:07,KLM1074,KLM,L,26-8-2019 07:42:01,B738,EGCC,EHAM,450,270.0
26-8-2019 12:20:06,KLM78M,KLM,L,26-8-2019 07:43:01,B737,LSGG,EHAM,447,400.0
26-8-2019 11:35:08,BEL27A,BEL,H,26-8-2019 07:44:01,A319,ESGG,EBBR,453,330.0
26-8-2019 11:50:08,KLM1640,KLM,H,26-8-2019 07:44:01,E190,LIRQ,EHAM,410,300.0
26-8-2019 12:05:08,EJU81CZ,EJU,L,26-8-2019 07:44:01,A319,LDDU,EHAM,365,380.0
26-8-2019 15:05:09,PHSKM,,S,26-8-2019 07:45:00,DV20,EHGG,EHTE,90,0.0
26-8-2019 11:50:07,KLM603,KLM,L,26-8-2019 07:45:00,B789,EHAM,KLAX,500,340.0
26-8-2019 11:50:07,PHACI,,S,26-8-2019 07:45:00,C303,EHGG,EHGG,140,20.0
26-8-2019 11:35:07,RYR1PW,RYR,S,26-8-2019 07:45:00,B738,EHEH,LIRN,443,370.0
26-8-2019 12:05:08,KLM705,KLM,L,26-8-2019 07:45:00,B789,EHAM,SBGL,489,340.0
26-8-2019 12:05:07,TRA36E,TRA,L,26-8-2019 07:45:00,B738,EHGG,LPFR,446,350.0
26-8-2019 12:05:07,KLM711,KLM,L,26-8-2019 07:45:00,A332,EHAM,SBFZ,482,340.0
26-8-2019 08:20:08,NJE124H,NJE,H,26-8-2019 07:45:00,F2TH,EHBK,LGKR,471,410.0
26-8-2019 11:50:07,KLM1425,KLM,H,26-8-2019 07:45:00,E190,EHAM,EGBB,440,360.0
26-8-2019 12:05:08,TRA22G,TRA,L,26-8-2019 07:46:00,B738,LEMG,EHAM,445,320.0
26-8-2019 11:50:08,KLM1302,KLM,L,26-8-2019 07:46:00,E190,LFBO,EHAM,425,340.0
26-8-2019 11:35:06,BPA8138,BPA,S,26-8-2019 07:47:00,B738,LCLK,EHRD,461,360.0
26-8-2019 11:50:07,KLM76L,KLM,H,26-8-2019 07:47:00,E190,LOWG,EHAM,406,300.0
26-8-2019 12:05:07,KLM1280,KLM,L,26-8-2019 07:47:00,B738,EGPH,EHAM,450,390.0
26-8-2019 12:05:08,KLM54R,KLM,L,26-8-2019 07:47:00,B738,LHBP,EHAM,451,240.0
26-8-2019 12:20:06,KLM1652,KLM,L,26-8-2019 07:47:54,B738,LIPZ,EHAM,446,220.0
26-8-2019 11:50:09,KLM946,KLM,L,26-8-2019 07:48:00,E75L,EIDW,EHAM,450,370.0
26-8-2019 12:50:07,BEE1MH,BEE,H,26-8-2019 07:49:00,DH8D,EGNX,EHAM,315,230.0
26-8-2019 12:20:07,DEECV,,S,26-8-2019 07:49:15,C172,EDLS,EHTX,100,0.0
26-8-2019 12:35:07,N139LE,,S,26-8-2019 07:49:38,L39,EHGG,EHGG,250,0.0
26-8-2019 11:50:08,KLM1075,KLM,H,26-8-2019 07:50:00,E190,EHAM,EGCC,419,320.0
26-8-2019 11:50:08,EJU72AW,EJU,L,26-8-2019 07:50:00,A320,EHAM,LDSP,444,370.0
26-8-2019 12:05:08,KLM36X,KLM,L,26-8-2019 07:50:00,B737,ESGG,EHAM,443,400.0
26-8-2019 12:05:09,BAW78AM,BAW,S,26-8-2019 07:50:01,A319,EGKK,EHAM,460,230.0
26-8-2019 11:50:06,TRA16Y,TRA,L,26-8-2019 07:50:01,B737,EHEH,LEBL,427,330.0
26-8-2019 12:05:08,AFR42JJ,AFR,H,26-8-2019 07:51:01,A318,LFPG,EHAM,362,220.0
26-8-2019 12:05:09,TRA58K,TRA,L,26-8-2019 07:51:01,B738,LGSA,EHAM,452,360.0
26-8-2019 12:20:06,KLM18G,KLM,L,26-8-2019 07:51:01,B738,ENGM,EHAM,445,400.0
26-8-2019 08:20:06,PHAED,,S,26-8-2019 07:51:27,,,,0,
26-8-2019 12:05:08,NAX7JA,NAX,L,26-8-2019 07:51:48,B789,KJFK,EHAM,487,360.0
26-8-2019 12:20:07,TRA74W,TRA,L,26-8-2019 07:52:01,B738,LGIR,EHAM,452,280.0
26-8-2019 12:20:07,KLM1824,KLM,L,26-8-2019 07:52:01,B739,EDDT,EHAM,430,260.0
26-8-2019 12:05:07,KLM30G,KLM,L,26-8-2019 07:54:01,E75L,LIMF,EHAM,416,340.0
26-8-2019 11:50:07,RAM8669,RAM,S,26-8-2019 07:55:01,A320,EHAM,GMFO,455,340.0
26-8-2019 12:20:08,KLM565,KLM,L,26-8-2019 07:55:01,B744,EHAM,HKJK,504,330.0
26-8-2019 11:50:08,KLM959,KLM,L,26-8-2019 07:55:01,E75L,EHAM,EGNT,399,320.0
26-8-2019 11:50:08,RYR99RL,RYR,S,26-8-2019 07:57:00,B738,EIDW,EHAM,450,350.0
26-8-2019 12:20:07,TRA6464,TRA,L,26-8-2019 07:58:00,B737,LGMK,EHAM,447,380.0
26-8-2019 08:20:06,BEAST1,,S,26-8-2019 07:58:33,,,,0,
26-8-2019 09:05:09,VIPER01,,S,26-8-2019 07:58:50,F16,EHLW,EHLW,0,15.0
26-8-2019 14:50:07,PHCBN,,S,26-8-2019 08:00:00,C172,EHRD,EHHV,100,0.0
26-8-2019 12:05:07,KLM1051,KLM,H,26-8-2019 08:00:00,E190,EHAM,EGGD,396,280.0
26-8-2019 12:20:07,CPA270,CPA,L,26-8-2019 08:00:00,A35K,EHAM,VHHH,493,350.0
26-8-2019 09:50:08,VJT503,VJT,L,26-8-2019 08:00:00,CL60,EHEH,LIEO,448,390.0
26-8-2019 12:20:06,KLM40Z,KLM,L,26-8-2019 08:00:00,B737,EGPD,EHAM,448,230.0
26-8-2019 09:50:06,PHTGL,,S,26-8-2019 08:00:00,P28A,EHAL,EHGG,110,0.0
26-8-2019 12:05:09,TRA17Q,TRA,L,26-8-2019 08:00:00,B738,EHAM,LICC,447,370.0
26-8-2019 12:20:06,KLM757,KLM,L,26-8-2019 08:00:00,B77W,EHAM,MPTO,491,320.0
26-8-2019 08:20:08,BEAST1,,S,26-8-2019 08:00:43,,,,0,
26-8-2019 12:20:05,KLM1994,KLM,H,26-8-2019 08:01:00,E190,EPKK,EHAM,396,280.0
26-8-2019 08:20:08,BEAST2,,S,26-8-2019 08:01:18,,,,0,
26-8-2019 11:35:07,CFE4477,CFE,S,26-8-2019 08:02:00,E190,EGLC,EHRD,400,190.0
26-8-2019 12:50:05,BEE9AE,BEE,H,26-8-2019 08:02:00,DH8D,EDDH,EGBB,316,240.0
26-8-2019 13:20:08,GHOST3,,S,26-8-2019 08:02:32,ZZZZ,EHEH,EHEH,100,0.0
26-8-2019 12:05:08,RYR1871,RYR,S,26-8-2019 08:03:00,B738,LZIB,EHEH,351,380.0
26-8-2019 12:35:06,LXLOE,,L,26-8-2019 08:03:00,HA4T,EBAW,EDDP,477,330.0
26-8-2019 12:35:07,DLH992,DLH,H,26-8-2019 08:04:01,A20N,EDDF,EHAM,430,220.0
26-8-2019 12:05:07,TRA48V,TRA,L,26-8-2019 08:05:01,B738,EHRD,LEVC,437,330.0
26-8-2019 12:05:09,RYR1827,RYR,S,26-8-2019 08:06:01,B738,LKPR,EHEH,438,220.0
26-8-2019 10:50:06,BAF190,BAF,S,26-8-2019 08:06:14,F260,EBBE,EHEH,150,30.0
27-8-2019 01:05:07,BAF190,BAF,S,26-8-2019 08:06:58,F260,EHEH,EBBE,150,30.0
26-8-2019 12:20:07,KLM1010,KLM,L,26-8-2019 08:07:01,B738,EGLL,EHAM,450,230.0
26-8-2019 12:35:07,BAW49E,BAW,L,26-8-2019 08:07:01,A319,EGLL,EHAM,460,230.0
26-8-2019 12:35:08,OHY851,OHY,L,26-8-2019 08:07:01,A21N,LTAI,EHAM,450,340.0
26-8-2019 11:50:08,TFL12V,TFL,H,26-8-2019 08:07:14,B738,LEPA,EHRD,448,380.0
26-8-2019 12:20:07,BEE8MP,BEE,S,26-8-2019 08:07:50,B462,EDDL,EGNM,391,280.0
26-8-2019 13:35:06,OOKNM,,S,26-8-2019 08:07:57,ZZZZ,EHEH,EHEH,100,0.0
26-8-2019 12:20:07,EWG9YT,EWG,S,26-8-2019 08:08:01,DH8D,EGNT,EDDL,315,230.0
26-8-2019 10:20:06,DUKE46,,L,26-8-2019 08:08:47,C560,EGPC,ETOU,410,230.0
26-8-2019 12:20:08,KLM63J,KLM,H,26-8-2019 08:10:01,E190,EHAM,EDDH,390,270.0
26-8-2019 12:05:06,KLM29Y,KLM,L,26-8-2019 08:10:01,E75L,EHAM,EDDL,357,210.0
26-8-2019 12:35:06,EZY29VM,EZY,L,26-8-2019 08:10:01,A320,EHAM,EGPH,441,380.0
26-8-2019 12:35:07,QTR273,QTR,S,26-8-2019 08:10:05,B77W,OTHH,EHAM,480,180.0
26-8-2019 09:35:07,PHCOP,,S,26-8-2019 08:10:05,TOBA,EHEH,EHEH,100,0.0
26-8-2019 09:05:09,VIPER02,,S,26-8-2019 08:10:34,F16,EHLW,EHLW,0,15.0
26-8-2019 12:05:08,SAS1591,SAS,H,26-8-2019 08:11:01,CRJ9,EKCH,EBBR,448,370.0
26-8-2019 12:35:06,KLM1686,KLM,H,26-8-2019 08:14:00,E190,LEBB,EHAM,427,340.0
26-8-2019 13:05:07,CND194,CND,L,26-8-2019 08:14:00,B738,LICC,EHAM,456,380.0
26-8-2019 13:05:08,PHKIO,,S,26-8-2019 08:14:43,P06T,EHGG,EDLS,130,15.0
26-8-2019 13:35:06,PHACI,,S,26-8-2019 08:15:00,C303,EHGG,EHLE,140,20.0
26-8-2019 12:20:08,TRA51A,TRA,L,26-8-2019 08:15:00,B738,EHAM,LGKR,448,370.0
26-8-2019 12:20:08,AUI5HE,AUI,H,26-8-2019 08:15:00,B739,EHAM,UKBB,457,330.0
26-8-2019 12:20:08,TRA6888,TRA,L,26-8-2019 08:15:00,B737,BIKF,EHAM,450,390.0
26-8-2019 12:20:07,KLM17K,KLM,L,26-8-2019 08:15:00,B789,EHAM,KIAD,483,380.0
26-8-2019 09:05:08,AFL2551,AFL,L,26-8-2019 08:15:00,A333,EHAM,UUEE,444,350.0
26-8-2019 12:05:08,NHX12,NHX,S,26-8-2019 08:15:30,AS65,EHTP,EHTP,130,0.0
26-8-2019 12:20:07,NJE634U,NJE,L,26-8-2019 08:16:22,C68A,EDDH,EHAM,446,260.0
26-8-2019 13:50:07,OOTMR,,S,26-8-2019 08:16:33,P28A,EBAW,EDLS,100,15.0
26-8-2019 16:05:07,OOTMR,,S,26-8-2019 08:16:46,P28A,EDLS,EBAW,100,15.0
26-8-2019 11:50:08,TRA82E,TRA,L,26-8-2019 08:19:01,B738,LPFR,EHEH,455,380.0
26-8-2019 13:05:07,SWR73G,SWR,L,26-8-2019 08:20:01,A320,LSZH,EHAM,449,180.0
26-8-2019 12:35:06,KLM89A,KLM,L,26-8-2019 08:20:01,B737,EHAM,EGLL,406,240.0
26-8-2019 12:20:07,CND191,CND,L,26-8-2019 08:20:01,B738,EHAM,LEIB,448,370.0
26-8-2019 12:35:06,KLM641,KLM,L,26-8-2019 08:20:01,A333,EHAM,KJFK,469,340.0
26-8-2019 12:35:07,TRA84P,TRA,L,26-8-2019 08:20:01,B738,EHAM,LIRP,447,390.0
26-8-2019 12:35:07,TFL375,TFL,L,26-8-2019 08:20:01,B788,EHAM,TNCC,484,380.0
26-8-2019 12:35:06,KLM1254,KLM,L,26-8-2019 08:23:01,B737,LFMN,EHAM,422,280.0
26-8-2019 12:35:05,EIN605P,EIN,L,26-8-2019 08:25:00,A320,EHAM,EIDW,439,360.0
26-8-2019 12:35:06,KLM55T,KLM,L,26-8-2019 08:25:00,B738,EHAM,LEIB,452,390.0
26-8-2019 12:20:06,CND414,CND,L,26-8-2019 08:26:00,B738,LGIR,EHBK,470,360.0
26-8-2019 11:35:07,ZXP02,ZXP,S,26-8-2019 08:26:40,EC35,EHAM,EHAM,120,0.0
26-8-2019 12:50:06,TRA5696,TRA,L,26-8-2019 08:27:00,B738,LGSM,EHAM,447,140.0
26-8-2019 11:05:08,DIDOS,,S,26-8-2019 08:27:13,C404,EDDG,EDDG,160,0.0
26-8-2019 12:50:06,EZY92MF,EZY,L,26-8-2019 08:28:00,A319,EGSS,EHAM,460,210.0
26-8-2019 13:50:08,PHDEC,,S,26-8-2019 08:28:34,BL8,EHEH,EBSP,100,0.0
26-8-2019 13:20:06,PHBSF,,S,26-8-2019 08:28:42,C172,EHEH,EHTX,100,0.0
26-8-2019 20:50:07,VALOR21,,L,26-8-2019 08:28:57,LJ35,ETAR,EGPK,459,340.0
26-8-2019 12:35:08,CND596,CND,L,26-8-2019 08:29:00,B738,LPFR,EHAM,456,240.0
26-8-2019 12:35:07,KLM706,KLM,L,26-8-2019 08:29:00,B789,SBGL,EHAM,492,350.0
